[14-Nov-2022 01:20:29 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:22:30 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:26:04 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:27:34 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:28:35 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:29:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:29:18 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:30:33 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:30:38 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:30:52 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:30:55 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:31:27 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:31:43 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:33:55 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:34:44 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:34:47 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:36:10 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:36:16 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:36:40 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:36:44 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:37:02 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:37:12 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:37:27 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:37:57 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:38:18 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:38:57 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:39:01 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:39:54 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:44:48 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:44:52 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:45:10 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:45:38 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:45:53 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:45:56 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:51:15 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:52:26 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:54:35 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:55:32 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:55:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:04:02 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:04:28 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:07:37 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:07:42 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:58:32 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:58:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:58:59 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:59:28 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:59:32 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 02:59:48 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:00:04 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:00:05 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:00:40 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:01:05 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:01:53 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:02:37 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:02:51 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:02:52 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:03:11 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:06:55 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:06:57 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:07:30 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:07:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:08:11 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:08:26 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:08:27 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:08:44 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:09:49 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:10:46 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:10:48 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:10:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:11:06 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:11:24 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:11:38 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:11:41 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:12:32 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:12:51 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:13:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:15:24 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:15:26 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:16:11 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:16:12 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:16:22 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:17:55 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:19:54 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:23:53 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:24:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:25:28 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:27:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:28:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:30:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:30:10 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:36:10 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:36:15 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:37:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:37:11 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:37:53 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:38:11 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:41:02 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:42:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:42:42 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:45:22 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:48:34 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:50:19 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:50:31 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:50:45 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:50:57 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:51:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:52:16 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:52:37 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:52:57 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:53:48 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:54:33 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:55:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:55:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:55:43 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:56:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:56:13 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:56:41 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:56:45 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:56:56 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:57:38 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:57:41 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 03:59:48 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:00:34 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:01:07 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:01:22 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:01:27 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:17:23 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:17:31 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:17:33 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:17:45 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:04 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:06 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:07 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:09 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:10 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:12 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 04:18:13 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:13:03 Europe/Berlin] APP::constructor=>No se especifico controlador
[15-Nov-2022 23:13:09 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:13:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:13:48 Europe/Berlin] PHP Notice:  session_start(): Ignoring session_start() because a session is already active in C:\xampp\htdocs\apprender.com\views\login\index.php on line 2
[15-Nov-2022 23:13:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:14:39 Europe/Berlin] APP::constructor=>No existe el controlador html.png
[15-Nov-2022 23:14:39 Europe/Berlin] APP::constructor=>No existe el controlador node.png
[15-Nov-2022 23:14:39 Europe/Berlin] APP::constructor=>No existe el controlador css.png
[15-Nov-2022 23:14:40 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:14:48 Europe/Berlin] APP::constructor=>No existe el controlador css
[15-Nov-2022 23:14:50 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:15:02 Europe/Berlin] APP::constructor=>No existe el controlador css.png
[15-Nov-2022 23:15:02 Europe/Berlin] APP::constructor=>No existe el controlador html.png
[15-Nov-2022 23:15:02 Europe/Berlin] APP::constructor=>No existe el controlador node.png
[15-Nov-2022 23:15:02 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:15:09 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:15:38 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:15:40 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
